simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
534,9,10,P11|P20,P12|P6,P3|P4,true
536,6,7,P10|P20,P11|P13,P2|P7,true
538,7,8,P16|P4,P10|P8,P12|P15,true
538,9,10,P20|P9,P13|P6,P10|P5,true
540,8,9,P15|P8,P11|P6,P17|P3,true
542,4,5,P12|P7,P13|P6,P11|P8,true
542,8,9,P18|P4,P20|P3,P12|P7,true
543,8,9,P20|P3,P1|P19,P18|P7,true
543,9,10,P4|P8,P13|P16,P15|P19,true
544,6,7,P12|P7,P4|P5,P15|P17,true
544,7,8,P11|P3,P18|P9,P17|P7,true
545,8,9,P17|P6,P19|P20,P12|P2,true
546,7,8,P18|P9,P19|P4,P10|P13,true
547,7,8,P14|P17,P15|P16,P11|P2,true
548,7,8,P13|P8,P11|P20,P2|P6,true
550,9,10,P17|P5,P2|P9,P12|P20,true
552,7,8,P10|P18,P11|P3,P19|P6,true
552,8,9,P4|P5,P2|P20,P3|P9,true
553,9,10,P10|P19,P15|P4,P13|P7,true
554,7,8,P11|P12,P1|P13,P17|P18,true
555,9,10,P1|P6,P15|P17,P13|P5,true
556,6,7,P2|P9,P1|P18,P1|P19,true
556,6,7,P16|P20,P10|P12,P5|P6,true
556,9,10,P3|P7,P12|P18,P14|P17,true
557,8,9,P12|P5,P6|P7,P10|P9,true
561,7,8,P19|P9,P12|P2,P16|P3,true
562,4,5,P4|P8,P2|P6,P12|P18,true
564,9,10,P1|P11,P13|P19,P15|P7,true
567,9,10,P1|P2,P15|P9,P11|P3,true
569,7,8,P11|P17,P14|P6,P13|P7,true
571,8,9,P18|P8,P3|P4,P16|P6,true
571,9,10,P1|P2,P10|P13,P5|P8,true
572,9,10,P15|P17,P11|P18,P19|P7,true
575,9,10,P18|P2,P19|P6,P11|P14,true
576,6,7,P12|P18,P10|P17,P19|P6,true
576,7,8,P14|P7,P16|P3,P10|P19,true
576,8,9,P12|P15,P2|P20,P13|P18,true
576,8,9,P16|P9,P3|P5,P20|P6,true
577,7,8,P20|P9,P16|P6,P1|P13,true
585,8,9,P11|P19,P12|P14,P15|P16,true
591,9,10,P1|P8,P10|P18,P11|P7,true
592,3,4,P13|P8,P11|P15,P12|P17,true
593,4,5,P1|P6,P16|P7,P14|P3,true
593,9,10,P13|P9,P1|P15,P7|P8,true
594,8,9,P2|P4,P15|P20,P3|P7,true
595,7,8,P11|P6,P17|P19,P20|P7,true
600,5,6,P20|P6,P4|P8,P13|P4,true
600,5,6,P1|P2,P18|P7,P11|P15,true
601,7,8,P12|P20,P15|P19,P11|P4,true
603,4,5,P20|P5,P15|P7,P1|P11,true
603,5,6,P20|P5,P1|P11,P10|P18,true
603,5,6,P1|P11,P20|P5,P15|P8,true
603,8,9,P6|P7,P20|P9,P11|P4,true
603,8,9,P12|P14,P10|P8,P15|P2,true
606,5,6,P1|P15,P2|P20,P17|P7,true
606,7,8,P12|P19,P11|P9,P2|P3,true
607,4,5,P2|P5,P1|P20,P12|P9,true
609,8,9,P16|P9,P20|P7,P19|P3,true
612,7,8,P12|P14,P17|P9,P1|P15,true
612,8,9,P16|P20,P11|P13,P7|P9,true
613,3,4,P2|P3,P10|P20,P4|P5,true
613,9,10,P7|P8,P14|P6,P1|P14,true
614,4,5,P13|P18,P1|P16,P12|P2,true
614,7,8,P15|P16,P11|P9,P18|P6,true
614,9,10,P2|P5,P19|P20,P14|P3,true
615,8,9,P15|P6,P10|P19,P8|P9,true
616,4,5,P14|P16,P1|P8,P13|P4,true
619,6,7,P12|P17,P19|P6,P1|P10,true
619,9,10,P2|P20,P17|P3,P1|P11,true
620,5,6,P11|P4,P15|P7,P12|P5,true
620,7,8,P18|P8,P11|P19,P2|P6,true
621,9,10,P12|P7,P11|P14,P1|P13,true
624,9,10,P1|P12,P4|P9,P17|P8,true
625,4,5,P15|P4,P19|P7,P16|P8,true
628,4,5,P2|P6,P12|P15,P1|P17,true
630,6,7,P12|P5,P1|P20,P11|P4,true
631,3,4,P10|P4,P18|P6,P1|P16,true
635,5,6,P1|P4,P2|P9,P10|P11,true
636,7,8,P17|P7,P11|P8,P16|P20,true
638,9,10,P5|P8,P16|P3,P1|P7,true
639,6,7,P20|P3,P18|P5,P14|P19,true
643,5,6,P11|P5,P4|P6,P14|P3,true
645,5,6,P3|P4,P10|P8,P18|P9,true
646,4,5,P10|P3,P14|P17,P12|P20,true
646,5,6,P15|P17,P1|P4,P13|P14,true
648,5,6,P16|P5,P17|P8,P1|P7,true
