simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged,batch
443,8,9,P1|P17,P11|P2,P16|P8,true,1
446,9,10,P16|P18,P1|P2,P12|P9,true,1
446,9,10,P1|P2,P16|P18,P15|P4,true,1
447,8,9,P17|P7,P1|P2,P3|P5,true,1
447,9,10,P1|P14,P13|P9,P19|P4,true,1
448,3,4,P16|P8,P20|P3,P13|P4,true,1
450,9,10,P13|P9,P14|P15,P7|P8,true,1
452,5,6,P10|P14,P12|P3,P7|P8,true,1
454,5,6,P2|P6,P7|P8,P10|P19,true,1
455,4,5,P1|P8,P12|P3,P19|P6,true,1
456,7,8,P12|P6,P11|P13,P16|P7,true,1
456,7,8,P16|P7,P17|P18,P12|P6,true,1
459,4,5,P1|P4,P2|P20,P3|P7,true,1
459,9,10,P11|P5,P19|P8,P16|P2,true,1
460,7,8,P1|P16,P14|P9,P12|P20,true,1
460,8,9,P13|P2,P10|P19,P14|P20,true,1
463,5,6,P10|P3,P11|P5,P1|P20,true,1
464,6,7,P4|P6,P13|P17,P11|P18,true,1
465,3,4,P16|P7,P4|P5,P17|P6,true,1
465,8,9,P1|P9,P20|P5,P14|P16,true,1
466,9,10,P11|P8,P12|P2,P13|P16,true,1
467,2,3,P1|P18,P5|P8,P11|P6,true,1
468,3,4,P17|P6,P12|P16,P3|P7,true,1
468,4,5,P18|P8,P2|P20,P10|P7,true,1
470,7,8,P12|P14,P3|P9,P18|P4,true,1
474,5,6,P4|P9,P3|P7,P13|P16,true,1
474,8,9,P3|P5,P20|P7,P1|P17,true,1
475,3,4,P15|P5,P11|P14,P1|P8,true,1
475,8,9,P15|P4,P18|P6,P13|P19,true,1
477,4,5,P4|P5,P7|P9,P1|P8,true,1
482,4,5,P15|P8,P12|P2,P1|P4,true,1
485,7,8,P3|P7,P10|P12,P15|P8,true,1
487,9,10,P12|P20,P14|P7,P13|P4,true,1
488,5,6,P15|P6,P10|P11,P4|P9,true,1
488,8,9,P20|P5,P13|P14,P16|P7,true,1
489,6,7,P11|P4,P18|P6,P14|P9,true,1
494,6,7,P1|P17,P2|P9,P11|P12,true,1
494,7,8,P3|P4,P10|P15,P20|P7,true,1
494,9,10,P10|P5,P16|P4,P17|P9,true,1
495,5,6,P18|P9,P14|P6,P2|P20,true,1
495,8,9,P14|P3,P17|P2,P11|P5,true,1
496,5,6,P15|P8,P17|P6,P11|P4,true,1
497,8,9,P1|P10,P12|P6,P4|P8,true,1
498,4,5,P12|P15,P11|P9,P16|P7,true,1
499,5,6,P11|P7,P16|P2,P13|P20,true,1
499,7,8,P10|P16,P8|P9,P13|P14,true,1
500,7,8,P1|P16,P14|P3,P2|P20,true,1
502,4,5,P2|P3,P6|P7,P12|P17,true,1
502,6,7,P15|P17,P10|P9,P12|P13,true,1
502,9,10,P2|P4,P15|P18,P16|P3,true,1
502,9,10,P15|P18,P2|P4,P5|P6,true,1
502,9,10,P13|P20,P1|P3,P11|P8,true,1
504,5,6,P11|P15,P12|P17,P16|P20,true,1
504,9,10,P15|P7,P12|P4,P1|P11,true,1
505,4,5,P2|P3,P13|P16,P8|P9,true,1
505,7,8,P7|P8,P11|P9,P4|P6,true,1
505,8,9,P4|P6,P7|P8,P12|P17,true,1
507,3,4,P10|P20,P5|P7,P1|P6,true,1
508,6,7,P11|P2,P13|P17,P10|P5,true,1
512,5,6,P11|P7,P16|P4,P15|P6,true,1
512,7,8,P17|P19,P20|P7,P13|P14,true,1
513,6,7,P13|P9,P17|P20,P11|P18,true,1
513,7,8,P10|P15,P17|P2,P4|P8,true,1
516,9,10,P10|P8,P18|P5,P12|P9,true,1
