simulationId,roundIndex,courtIndex,team1Players,team2Players,team1Strength,team2Strength,strengthDifferential,winner,strongerTeamWon,team1EngineWins,team2EngineWins,engineWinDifferential,engineBalancedTeamWon
22,10,2,P16|P5,P15|P20,4,8,4,1,false,1,0,1,true
22,10,3,P18|P4,P3|P7,6,3,3,1,true,2,0,2,true
22,10,4,P1|P13,P19|P2,3,6,3,2,true,0,0,0,false
23,1,1,P15|P8,P20|P5,5,6,1,2,true,0,0,0,false
23,1,2,P14|P6,P11|P18,4,7,3,1,false,0,0,0,true
23,1,3,P17|P3,P1|P4,5,2,3,2,false,0,0,0,false
23,1,4,P7|P9,P16|P2,4,4,0,2,false,0,0,0,false
23,2,1,P17|P19,P12|P9,9,4,5,1,true,0,0,0,true
23,2,2,P3|P4,P15|P5,2,4,2,1,false,1,1,0,true
23,2,3,P2|P20,P13|P14,6,5,1,1,true,2,1,1,true
23,2,4,P18|P21,P10|P8,6,4,2,2,false,0,0,0,false
23,3,1,P10|P6,P3|P7,3,3,0,2,false,1,1,0,false
23,3,2,P21|P4,P13|P19,2,7,5,2,true,1,1,0,false
23,3,3,P1|P11,P16|P20,3,8,5,1,false,0,1,1,false
23,3,4,P12|P8,P18|P2,4,6,2,2,true,1,1,0,false
23,4,1,P16|P7,P19|P4,5,6,1,1,false,1,1,0,true
23,4,2,P5|P6,P12|P14,2,5,3,2,true,0,0,0,false
23,4,3,P10|P17,P11|P21,6,3,3,1,true,0,1,1,false
23,4,4,P13|P15,P1|P9,5,3,2,2,false,1,1,0,false
23,5,1,P10|P14,P1|P12,5,3,2,1,true,2,2,0,true
23,5,2,P16|P2,P17|P6,4,5,1,2,true,1,1,0,false
23,5,3,P15|P9,P18|P7,5,7,2,1,false,1,1,0,true
23,5,4,P11|P20,P19|P21,7,6,1,1,true,0,0,0,true
23,6,1,P15|P2,P19|P20,4,10,6,2,true,1,1,0,false
23,6,2,P16|P5,P17|P18,4,9,5,2,true,0,1,1,true
23,6,3,P13|P9,P11|P8,4,4,0,1,true,1,1,0,true
23,6,4,P1|P4,P12|P3,2,3,1,1,false,0,0,0,true
23,7,1,P14|P15,P10|P16,6,5,1,1,true,0,0,0,true
23,7,2,P21|P4,P2|P6,2,2,0,2,false,1,0,1,false
23,7,3,P7|P8,P11|P17,4,6,2,1,false,0,1,1,false
23,7,4,P13|P5,P20|P3,3,6,3,2,true,1,1,0,false
23,8,1,P5|P7,P14|P19,3,8,5,2,true,1,1,0,false
23,8,2,P10|P18,P11|P3,7,3,4,1,true,0,1,1,false
23,8,3,P1|P6,P21|P8,2,3,1,1,false,1,1,0,true
23,8,4,P13|P9,P12|P17,4,6,2,1,false,0,0,0,true
23,9,1,P16|P19,P10|P2,8,3,5,1,true,1,1,0,true
23,9,2,P1|P20,P18|P4,6,6,0,1,true,1,1,0,true
23,9,3,P6|P7,P3|P5,3,2,1,1,true,1,0,1,true
23,9,4,P14|P8,P12|P13,5,4,1,1,true,1,1,0,true
23,10,1,P21|P5,P2|P9,2,3,1,2,true,0,0,0,false
23,10,2,P10|P19,P14|P17,7,7,0,2,false,1,1,0,false
23,10,3,P15|P4,P12|P8,4,4,0,2,false,0,1,1,true
23,10,4,P20|P7,P16|P6,7,4,3,1,true,2,2,0,true
24,1,1,P12|P9,P10|P21,4,3,1,2,false,0,0,0,false
24,1,2,P11|P2,P13|P7,3,4,1,1,false,0,0,0,true
24,1,3,P3|P4,P15|P17,2,7,5,2,true,0,0,0,false
24,1,4,P19|P5,P16|P18,6,8,2,1,false,0,0,0,true
24,2,1,P10|P21,P20|P6,3,6,3,2,true,2,0,2,false
24,2,2,P5|P8,P1|P14,3,4,1,1,false,1,0,1,true
24,2,3,P2|P3,P16|P17,2,7,5,2,true,1,1,0,false
24,2,4,P18|P4,P11|P15,6,5,1,1,true,0,2,2,false
24,3,1,P4|P9,P14|P6,3,4,1,1,false,1,1,0,true
24,3,2,P13|P15,P19|P21,5,6,1,2,true,0,0,0,false
24,3,3,P11|P20,P10|P8,7,4,3,1,true,1,1,0,true
24,3,4,P1|P18,P12|P7,6,4,2,1,true,1,0,1,true
24,4,1,P12|P5,P2|P7,3,3,0,1,true,0,0,0,true
24,4,2,P20|P8,P19|P3,7,6,1,1,true,1,1,0,true
24,4,3,P11|P13,P14|P17,4,7,3,1,false,1,0,1,true
24,4,4,P1|P6,P16|P9,2,5,3,2,true,1,1,0,false
24,5,1,P21|P3,P16|P5,2,4,2,2,true,0,2,2,true
24,5,2,P13|P7,P19|P4,4,6,2,2,true,1,0,1,false
24,5,3,P12|P15,P14|P9,5,5,0,1,true,1,1,0,true
24,5,4,P10|P6,P17|P18,3,9,6,2,true,0,0,0,false
24,6,1,P1|P11,P19|P20,3,10,7,2,true,0,1,1,true
24,6,2,P13|P5,P15|P6,3,4,1,2,true,1,1,0,false
24,6,3,P16|P21,P2|P4,4,2,2,1,true,1,1,0,true
24,6,4,P17|P9,P7|P8,6,4,2,1,true,1,0,1,true
24,7,1,P17|P8,P16|P4,6,4,2,1,true,1,1,0,true
24,7,2,P1|P13,P10|P7,3,4,1,2,true,0,0,0,false
24,7,3,P14|P19,P2|P21,8,2,6,1,true,1,1,0,true
24,7,4,P20|P3,P12|P18,6,7,1,1,false,1,0,1,true
24,8,1,P10|P2,P18|P8,3,7,4,2,true,1,1,0,false
24,8,2,P4|P6,P12|P9,2,4,2,2,true,0,0,0,false
24,8,3,P1|P14,P13|P3,4,3,1,2,false,1,1,0,false
24,8,4,P11|P20,P15|P5,7,4,3,2,false,1,0,1,false
24,9,1,P6|P9,P14|P18,3,8,5,2,true,1,1,0,false
24,9,2,P1|P8,P16|P5,3,4,1,1,false,1,1,0,true
24,9,3,P3|P7,P10|P15,3,5,2,2,true,1,1,0,false
24,9,4,P11|P17,P12|P20,6,7,1,1,false,0,1,1,false
24,10,1,P13|P19,P5|P8,7,3,4,2,false,0,1,1,true
24,10,2,P18|P20,P1|P9,10,3,7,1,true,1,1,0,true
24,10,3,P11|P7,P21|P6,4,2,2,1,true,1,0,1,true
24,10,4,P15|P3,P12|P2,4,3,1,2,false,1,0,1,false
25,1,1,P11|P5,P13|P8,3,4,1,2,true,0,0,0,false
25,1,2,P1|P15,P20|P21,4,6,2,1,false,0,0,0,true
25,1,3,P18|P2,P14|P9,6,5,1,1,true,0,0,0,true
25,1,4,P12|P19,P16|P17,7,7,0,2,false,0,0,0,false
25,2,1,P1|P10,P16|P7,3,5,2,1,false,1,1,0,true
25,2,2,P13|P4,P18|P6,3,6,3,2,true,1,1,0,false
25,2,3,P3|P8,P2|P20,3,6,3,2,true,1,1,0,false
25,2,4,P17|P9,P15|P19,6,8,2,2,true,1,1,0,false
25,3,1,P15|P17,P1|P4,7,2,5,1,true,1,1,0,true
25,3,2,P14|P5,P11|P21,4,3,1,2,false,0,0,0,false
25,3,3,P6|P7,P12|P2,3,3,0,2,false,1,1,0,false
25,3,4,P10|P16,P20|P3,5,6,1,2,true,1,1,0,false
25,4,1,P14|P7,P11|P12,5,4,1,1,true,0,2,2,false
25,4,2,P18|P4,P10|P8,6,4,2,2,false,0,0,0,false
25,4,3,P21|P9,P17|P3,3,5,2,2,true,1,2,1,true
25,4,4,P13|P6,P19|P5,3,6,3,2,true,0,0,0,false
25,5,1,P10|P9,P11|P8,4,4,0,1,true,1,1,0,true
25,5,2,P2|P5,P15|P3,2,4,2,2,true,1,1,0,false
25,5,3,P4|P7,P19|P20,3,10,7,2,true,1,1,0,false
25,5,4,P13|P16,P12|P21,5,3,2,1,true,0,0,0,true
25,6,1,P10|P4,P15|P21,3,4,1,2,true,1,1,0,false
25,6,2,P14|P18,P17|P6,8,5,3,1,true,0,0,0,true
25,6,3,P13|P9,P1|P20,4,6,2,2,true,2,1,1,false
25,6,4,P11|P16,P19|P2,5,6,1,2,true,1,1,0,false
25,7,1,P3|P4,P13|P18,2,7,5,2,true,0,1,1,true
25,7,2,P1|P17,P11|P2,5,3,2,1,true,1,1,0,true
25,7,3,P10|P5,P12|P14,3,5,2,1,false,0,1,1,false
25,7,4,P16|P7,P6|P8,5,3,2,2,false,0,0,0,false
25,8,1,P1|P19,P12|P18,6,7,1,1,false,1,1,0,true
25,8,2,P17|P6,P20|P5,5,6,1,2,true,2,1,1,false
25,8,3,P3|P9,P4|P8,3,3,0,1,true,0,1,1,false
25,8,4,P14|P21,P15|P7,4,5,1,1,false,0,0,0,true
25,9,1,P3|P7,P15|P9,3,5,2,2,true,1,1,0,false
25,9,2,P16|P21,P11|P18,4,7,3,2,true,1,0,1,false
25,9,3,P14|P2,P1|P10,4,3,1,1,true,1,1,0,true
25,9,4,P13|P5,P20|P8,3,7,4,1,false,1,1,0,true
25,10,1,P17|P20,P10|P6,9,3,6,1,true,0,0,0,true
25,10,2,P16|P2,P7|P9,4,4,0,1,true,1,1,0,true
25,10,3,P12|P5,P19|P8,3,7,4,2,true,1,0,1,false
25,10,4,P11|P3,P15|P4,3,4,1,2,true,1,1,0,false
26,1,1,P5|P8,P20|P3,3,6,3,1,false,0,0,0,true
26,1,2,P13|P14,P11|P6,5,3,2,2,false,0,0,0,false
26,1,3,P1|P18,P15|P2,6,4,2,2,false,0,0,0,false
26,1,4,P10|P7,P21|P4,4,2,2,1,true,0,0,0,true
26,2,1,P12|P8,P16|P7,4,5,1,1,false,1,1,0,true
26,2,2,P15|P4,P11|P13,4,4,0,2,false,1,1,0,false
26,2,3,P19|P2,P20|P5,6,6,0,1,true,1,1,0,true
26,2,4,P3|P9,P17|P18,3,9,6,2,true,0,0,0,false
26,3,1,P16|P19,P14|P15,8,6,2,1,true,1,0,1,true
26,3,2,P18|P21,P2|P6,6,2,4,1,true,1,1,0,true
26,3,3,P13|P4,P12|P9,3,4,1,1,false,1,1,0,true
26,3,4,P10|P8,P1|P17,4,5,1,2,true,1,1,0,false
26,4,1,P10|P3,P14|P19,3,8,5,2,true,0,1,1,true
26,4,2,P18|P6,P12|P5,6,3,3,2,false,1,0,1,false
26,4,3,P1|P9,P21|P7,3,3,0,2,false,1,1,0,false
26,4,4,P16|P20,P11|P17,8,6,2,2,false,1,1,0,false
26,5,1,P5|P8,P6|P9,3,3,0,2,false,1,0,1,false
26,5,2,P11|P16,P10|P2,5,3,2,1,true,1,0,1,true
26,5,3,P1|P14,P20|P7,4,7,3,2,true,1,1,0,false
26,5,4,P13|P21,P15|P17,3,7,4,2,true,1,1,0,false
26,6,1,P12|P2,P10|P4,3,3,0,1,true,0,0,0,true
26,6,2,P19|P8,P11|P7,7,4,3,1,true,0,2,2,false
26,6,3,P3|P6,P16|P18,2,8,6,2,true,1,1,0,false
26,6,4,P17|P21,P1|P15,5,4,1,2,false,1,1,0,false
26,7,1,P17|P5,P18|P4,5,6,1,1,false,0,1,1,false
26,7,2,P10|P13,P14|P7,4,5,1,2,true,0,0,0,false
26,7,3,P12|P3,P1|P19,3,6,3,2,true,1,2,1,true
26,7,4,P11|P20,P6|P9,7,3,4,1,true,0,0,0,true
26,8,1,P13|P8,P3|P5,4,2,2,1,true,0,1,1,false
26,8,2,P12|P16,P19|P9,5,7,2,2,true,0,1,1,true
26,8,3,P14|P18,P20|P4,8,6,2,2,false,1,1,0,false
26,8,4,P15|P7,P2|P21,5,2,3,2,false,1,0,1,false
26,9,1,P13|P16,P12|P20,5,7,2,2,true,1,1,0,false
26,9,2,P10|P21,P4|P6,3,2,1,2,false,1,1,0,false
26,9,3,P5|P9,P11|P14,3,5,2,2,true,1,0,1,false
26,9,4,P19|P3,P17|P2,6,5,1,2,false,1,1,0,false
26,10,1,P16|P2,P4|P5,4,2,2,1,true,1,1,0,true
26,10,2,P19|P6,P17|P8,6,6,0,1,true,1,1,0,true
26,10,3,P1|P13,P18|P21,3,6,3,2,true,0,0,0,false
26,10,4,P15|P9,P12|P7,5,4,1,1,true,0,1,1,false
27,1,1,P16|P6,P10|P3,4,3,1,1,true,0,0,0,true
27,1,2,P18|P4,P1|P7,6,3,3,1,true,0,0,0,true
27,1,3,P14|P15,P20|P5,6,6,0,2,false,0,0,0,false
27,1,4,P17|P8,P13|P19,6,7,1,1,false,0,0,0,true
27,2,1,P1|P17,P20|P7,5,7,2,2,true,1,1,0,false
27,2,2,P15|P5,P10|P18,4,7,3,2,true,1,1,0,false
27,2,3,P12|P6,P11|P16,3,5,2,2,true,1,1,0,false
27,2,4,P2|P21,P8|P9,2,4,2,2,true,0,1,1,true
27,3,1,P11|P15,P1|P19,5,6,1,2,true,1,0,1,false
27,3,2,P12|P21,P10|P9,3,4,1,2,true,0,2,2,true
27,3,3,P2|P4,P3|P6,2,2,0,2,false,0,0,0,false
27,3,4,P14|P18,P13|P16,8,5,3,2,false,1,1,0,false
27,4,1,P18|P5,P11|P20,6,7,1,1,false,0,0,0,true
27,4,2,P14|P9,P19|P2,5,6,1,1,false,1,1,0,true
27,4,3,P17|P4,P21|P8,5,3,2,1,true,0,0,0,true
27,4,4,P13|P7,P12|P3,4,3,1,2,false,1,1,0,false
27,5,1,P10|P20,P19|P7,7,7,0,2,false,0,0,0,false
27,5,2,P13|P14,P4|P8,5,3,2,1,true,1,1,0,true
27,5,3,P1|P9,P15|P3,3,4,1,2,true,1,1,0,false
27,5,4,P11|P5,P17|P2,3,5,2,2,true,1,1,0,false
27,6,1,P20|P6,P12|P5,6,3,3,2,false,0,0,0,false
27,6,2,P15|P21,P19|P8,4,7,3,2,true,1,1,0,false
27,6,3,P11|P13,P7|P9,4,4,0,1,true,1,1,0,true
27,6,4,P1|P3,P16|P17,2,7,5,1,false,1,1,0,true
27,7,1,P21|P5,P11|P16,2,5,3,2,true,1,1,0,false
27,7,2,P19|P4,P10|P12,6,4,2,2,false,1,1,0,false
27,7,3,P1|P14,P2|P8,4,3,1,1,true,1,1,0,true
27,7,4,P6|P7,P17|P18,3,9,6,2,true,0,0,0,false
27,8,1,P16|P5,P13|P4,4,3,1,1,true,1,0,1,true
27,8,2,P7|P9,P15|P6,4,4,0,1,true,0,0,0,true
27,8,3,P20|P21,P2|P3,6,2,4,1,true,0,0,0,true
27,8,4,P12|P18,P10|P14,7,5,2,2,false,2,2,0,false
27,9,1,P18|P9,P13|P20,7,7,0,2,false,1,1,0,false
27,9,2,P12|P3,P11|P21,3,3,0,1,true,0,1,1,false
27,9,3,P16|P6,P15|P8,4,5,1,1,false,1,0,1,true
27,9,4,P1|P4,P17|P2,2,5,3,2,true,0,0,0,false
27,10,1,P15|P17,P11|P12,7,4,3,2,false,1,1,0,false
27,10,2,P14|P4,P1|P20,4,6,2,2,true,0,1,1,true
27,10,3,P5|P6,P16|P19,2,8,6,2,true,1,1,0,false
27,10,4,P13|P3,P10|P8,3,4,1,2,true,2,0,2,false
28,1,1,P11|P4,P1|P15,3,4,1,2,true,0,0,0,false
28,1,2,P18|P9,P16|P6,7,4,3,1,true,0,0,0,true
28,1,3,P13|P21,P17|P8,3,6,3,1,false,0,0,0,true
28,1,4,P14|P5,P12|P19,4,7,3,1,false,0,0,0,true
28,2,1,P4|P9,P13|P19,3,7,4,2,true,1,1,0,false
28,2,2,P11|P15,P17|P5,5,5,0,2,false,1,1,0,false
28,2,3,P2|P6,P20|P7,2,7,5,2,true,0,0,0,false
28,2,4,P3|P8,P10|P16,3,5,2,2,true,0,0,0,false
28,3,1,P20|P8,P10|P2,7,3,4,1,true,1,1,0,true
28,3,2,P12|P18,P1|P16,7,4,3,1,true,0,1,1,false
28,3,3,P15|P19,P3|P7,8,3,5,1,true,1,1,0,true
28,3,4,P21|P5,P13|P14,2,5,3,2,true,1,1,0,false
28,4,1,P2|P4,P10|P17,2,6,4,2,true,0,0,0,false
28,4,2,P14|P8,P20|P6,5,6,1,2,true,2,1,1,false
28,4,3,P1|P3,P21|P7,2,3,1,2,true,0,0,0,false
28,4,4,P12|P9,P11|P18,4,7,3,1,false,1,1,0,true
28,5,1,P4|P6,P11|P12,2,4,2,2,true,1,1,0,false
28,5,2,P21|P3,P2|P20,2,6,4,2,true,1,1,0,false
28,5,3,P16|P19,P13|P7,8,4,4,1,true,0,1,1,false
28,5,4,P1|P9,P10|P18,3,7,4,2,true,1,1,0,false
28,6,1,P17|P2,P11|P5,5,3,2,2,false,1,1,0,false
28,6,2,P10|P14,P16|P7,5,5,0,2,false,1,1,0,false
28,6,3,P18|P6,P20|P4,6,6,0,2,false,1,1,0,false
28,6,4,P19|P3,P12|P15,6,5,1,2,false,1,1,0,false
28,7,1,P5|P9,P20|P21,3,6,3,2,true,1,1,0,false
28,7,2,P11|P17,P16|P3,6,4,2,1,true,1,1,0,true
28,7,3,P1|P14,P19|P7,4,7,3,1,false,0,1,1,false
28,7,4,P13|P4,P15|P8,3,5,2,2,true,1,1,0,false
28,8,1,P5|P6,P14|P2,2,4,2,2,true,0,1,1,true
28,8,2,P10|P20,P12|P21,7,3,4,2,false,1,1,0,false
28,8,3,P17|P19,P8|P9,9,4,5,2,false,1,1,0,false
28,8,4,P13|P15,P1|P18,5,6,1,2,true,1,1,0,false
28,9,1,P17|P5,P18|P8,5,7,2,1,false,0,2,2,false
28,9,2,P12|P16,P1|P11,5,3,2,1,true,1,1,0,true
28,9,3,P13|P14,P2|P3,5,2,3,1,true,1,1,0,true
28,9,4,P4|P7,P15|P6,3,4,1,2,true,0,0,0,false
28,10,1,P11|P14,P1|P10,5,3,2,1,true,1,0,1,true
28,10,2,P17|P6,P21|P9,5,3,2,2,false,2,0,2,false
28,10,3,P19|P2,P16|P18,6,8,2,2,true,0,1,1,true
28,10,4,P12|P3,P13|P5,3,3,0,2,false,1,2,1,true
29,1,1,P19|P21,P7|P8,6,4,2,2,false,0,0,0,false
29,1,2,P12|P4,P20|P5,3,6,3,2,true,0,0,0,false
29,1,3,P10|P16,P1|P17,5,5,0,1,true,0,0,0,true
29,1,4,P18|P9,P15|P6,7,4,3,1,true,0,0,0,true
29,2,1,P13|P17,P12|P14,6,5,1,1,true,0,0,0,true
29,2,2,P3|P8,P20|P5,3,6,3,2,true,1,2,1,true
29,2,3,P1|P16,P19|P7,4,7,3,2,true,1,1,0,false
29,2,4,P2|P21,P11|P4,2,3,1,2,true,0,0,0,false
29,3,1,P2|P20,P1|P11,6,3,3,2,false,1,1,0,false
29,3,2,P4|P9,P17|P3,3,5,2,2,true,1,1,0,false
29,3,3,P10|P15,P13|P18,5,7,2,2,true,0,1,1,true
29,3,4,P12|P14,P19|P6,5,6,1,2,true,0,1,1,true
29,4,1,P18|P2,P12|P3,6,3,3,1,true,1,1,0,true
29,4,2,P14|P8,P15|P7,5,5,0,1,true,0,0,0,true
29,4,3,P16|P5,P6|P9,4,3,1,1,true,0,1,1,false
29,4,4,P11|P13,P10|P21,4,3,1,1,true,2,0,2,true
29,5,1,P10|P8,P16|P6,4,4,0,1,true,1,1,0,true
29,5,2,P11|P14,P1|P18,5,6,1,1,false,2,1,1,true
29,5,3,P4|P7,P19|P9,3,7,4,2,true,0,0,0,false
29,5,4,P15|P2,P20|P3,4,6,2,2,true,1,0,1,false
29,6,1,P20|P4,P13|P5,6,3,3,1,true,1,0,1,true
29,6,2,P12|P19,P11|P2,7,3,4,1,true,1,1,0,true
29,6,3,P1|P14,P6|P8,4,3,1,2,false,1,1,0,false
29,6,4,P21|P7,P16|P17,3,7,4,1,false,0,0,0,true
29,7,1,P2|P3,P17|P9,2,6,4,2,true,0,0,0,false
29,7,2,P18|P19,P13|P21,10,3,7,1,true,1,1,0,true
29,7,3,P5|P8,P1|P15,3,4,1,2,true,1,0,1,false
29,7,4,P20|P6,P10|P4,6,3,3,2,false,2,1,1,false
29,8,1,P1|P12,P3|P9,3,3,0,1,true,1,1,0,true
29,8,2,P14|P21,P10|P5,4,3,1,2,false,0,1,1,true
29,8,3,P11|P17,P16|P18,6,8,2,2,true,1,1,0,false
29,8,4,P13|P15,P6|P7,5,3,2,2,false,1,0,1,false
29,9,1,P12|P4,P15|P18,3,8,5,2,true,1,1,0,false
29,9,2,P19|P9,P11|P20,7,7,0,2,false,0,0,0,false
29,9,3,P17|P5,P13|P2,5,3,2,1,true,1,0,1,true
29,9,4,P16|P3,P10|P14,4,5,1,2,true,1,1,0,false
29,10,1,P12|P4,P21|P8,3,3,0,1,true,0,0,0,true
29,10,2,P2|P7,P10|P18,3,7,4,2,true,0,2,2,true
29,10,3,P11|P16,P13|P20,5,7,2,2,true,1,1,0,false
29,10,4,P17|P19,P15|P9,9,5,4,1,true,1,1,0,true
30,1,1,P13|P18,P15|P8,7,5,2,1,true,0,0,0,true
30,1,2,P3|P5,P21|P9,2,3,1,1,false,0,0,0,true
30,1,3,P11|P2,P10|P17,3,6,3,2,true,0,0,0,false
30,1,4,P20|P7,P12|P6,7,3,4,2,false,0,0,0,false
30,2,1,P7|P8,P16|P9,4,5,1,1,false,0,0,0,true
30,2,2,P13|P15,P11|P6,5,3,2,2,false,1,1,0,false
30,2,3,P3|P4,P19|P5,2,6,4,2,true,1,1,0,false
30,2,4,P1|P18,P14|P17,6,7,1,1,false,1,1,0,true
30,3,1,P1|P20,P19|P8,6,7,1,1,false,1,2,1,false
30,3,2,P17|P21,P14|P2,5,4,1,1,true,0,0,0,true
30,3,3,P16|P18,P11|P4,8,3,5,1,true,1,1,0,true
30,3,4,P10|P5,P12|P6,3,3,0,2,false,1,1,0,false
30,4,1,P14|P9,P10|P15,5,5,0,2,false,0,0,0,false
30,4,2,P2|P21,P20|P4,2,6,4,2,true,1,1,0,false
30,4,3,P1|P3,P13|P16,2,5,3,2,true,1,1,0,false
30,4,4,P19|P7,P12|P5,7,3,4,1,true,0,1,1,false
30,5,1,P10|P6,P17|P19,3,9,6,2,true,1,1,0,false
30,5,2,P8|P9,P15|P2,4,4,0,2,false,0,1,1,true
30,5,3,P1|P7,P20|P21,3,6,3,2,true,1,1,0,false
30,5,4,P12|P14,P11|P3,5,3,2,1,true,0,0,0,true
30,6,1,P16|P3,P1|P17,4,5,1,2,true,0,1,1,true
30,6,2,P12|P15,P18|P2,5,6,1,2,true,2,1,1,false
30,6,3,P14|P8,P5|P6,5,2,3,2,false,1,0,1,false
30,6,4,P11|P13,P4|P9,4,3,1,2,false,0,0,0,false
30,7,1,P21|P7,P10|P8,3,4,1,1,false,0,0,0,true
30,7,2,P16|P4,P14|P6,4,4,0,2,false,1,1,0,false
30,7,3,P1|P15,P11|P18,4,7,3,2,true,1,1,0,false
30,7,4,P17|P19,P13|P20,9,7,2,2,false,1,0,1,false
30,8,1,P13|P4,P15|P7,3,5,2,1,false,1,1,0,true
30,8,2,P11|P2,P20|P5,3,6,3,2,true,1,1,0,false
30,8,3,P18|P19,P10|P3,10,3,7,1,true,1,0,1,true
30,8,4,P12|P9,P16|P21,4,4,0,1,true,0,1,1,false
30,9,1,P13|P2,P19|P7,3,7,4,2,true,1,1,0,false
30,9,2,P10|P9,P18|P3,4,6,2,2,true,1,1,0,false
30,9,3,P20|P5,P16|P21,6,4,2,1,true,2,0,2,true
30,9,4,P1|P12,P14|P4,3,4,1,2,true,1,1,0,false
30,10,1,P16|P6,P2|P8,4,3,1,1,true,0,0,0,true
30,10,2,P1|P7,P12|P19,3,7,4,2,true,1,1,0,false
30,10,3,P21|P4,P17|P9,2,6,4,2,true,1,0,1,false
30,10,4,P10|P13,P18|P5,4,6,2,1,false,0,2,2,false
31,1,1,P1|P2,P5|P6,2,2,0,2,false,0,0,0,false
31,1,2,P14|P19,P17|P8,8,6,2,2,false,0,0,0,false
31,1,3,P21|P3,P15|P4,2,4,2,2,true,0,0,0,false
31,1,4,P10|P7,P11|P13,4,4,0,2,false,0,0,0,false
31,2,1,P11|P2,P1|P13,3,3,0,1,true,1,1,0,true
31,2,2,P3|P9,P16|P19,3,8,5,2,true,0,0,0,false
31,2,3,P12|P4,P15|P7,3,5,2,1,false,1,1,0,true
31,2,4,P17|P6,P18|P20,5,10,5,1,false,2,0,2,true
31,3,1,P10|P20,P18|P8,7,7,0,1,true,0,0,0,true
31,3,2,P13|P16,P11|P21,5,3,2,1,true,1,1,0,true
31,3,3,P3|P4,P12|P7,2,4,2,1,false,1,1,0,true
31,3,4,P1|P5,P14|P9,2,5,3,2,true,0,0,0,false
31,4,1,P19|P4,P14|P6,6,4,2,2,false,1,1,0,false
31,4,2,P15|P21,P20|P5,4,6,2,2,true,0,1,1,true
31,4,3,P10|P12,P16|P17,4,7,3,2,true,1,1,0,false
31,4,4,P18|P8,P2|P9,7,3,4,1,true,0,1,1,false
31,5,1,P7|P8,P13|P6,4,3,1,1,true,1,1,0,true
31,5,2,P19|P5,P20|P21,6,6,0,1,true,1,1,0,true
31,5,3,P15|P16,P17|P2,6,5,1,1,true,1,1,0,true
31,5,4,P11|P9,P1|P10,4,3,1,2,false,0,0,0,false
31,6,1,P3|P8,P15|P4,3,4,1,1,false,1,1,0,true
31,6,2,P10|P6,P14|P21,3,4,1,1,false,1,0,1,true
31,6,3,P1|P20,P12|P17,6,6,0,1,true,1,0,1,true
31,6,4,P11|P18,P2|P5,7,2,5,1,true,0,1,1,false
31,7,1,P5|P8,P1|P15,3,4,1,2,true,1,1,0,false
31,7,2,P16|P3,P17|P19,4,9,5,2,true,1,0,1,false
31,7,3,P12|P9,P13|P14,4,5,1,2,true,0,0,0,false
31,7,4,P18|P2,P4|P7,6,3,3,1,true,1,0,1,true
31,8,1,P21|P5,P3|P8,2,3,1,1,false,0,0,0,true
31,8,2,P18|P20,P11|P14,10,5,5,1,true,1,1,0,true
31,8,3,P10|P7,P16|P6,4,4,0,2,false,0,0,0,false
31,8,4,P19|P9,P12|P13,7,4,3,1,true,1,1,0,true
31,9,1,P3|P6,P11|P16,2,5,3,2,true,1,1,0,false
31,9,2,P10|P2,P7|P9,3,4,1,2,true,0,1,1,true
31,9,3,P21|P4,P1|P19,2,6,4,2,true,1,1,0,false
31,9,4,P18|P20,P13|P14,10,5,5,1,true,2,0,2,true
31,10,1,P13|P2,P14|P3,3,4,1,2,true,0,0,0,false
31,10,2,P11|P17,P12|P19,6,7,1,2,true,1,1,0,false
31,10,3,P21|P8,P18|P6,3,6,3,2,true,0,1,1,true
31,10,4,P15|P20,P1|P7,8,3,5,1,true,1,2,1,false
32,1,1,P16|P4,P18|P9,4,7,3,2,true,0,0,0,false
32,1,2,P1|P5,P11|P3,2,3,1,1,false,0,0,0,true
32,1,3,P13|P7,P10|P21,4,3,1,1,true,0,0,0,true
32,1,4,P17|P19,P12|P6,9,3,6,1,true,0,0,0,true
32,2,1,P11|P20,P12|P8,7,4,3,1,true,0,0,0,true
32,2,2,P16|P5,P10|P15,4,5,1,1,false,1,0,1,true
32,2,3,P13|P2,P14|P7,3,5,2,1,false,1,1,0,true
32,2,4,P4|P9,P1|P3,3,2,1,1,true,1,1,0,true
32,3,1,P7|P9,P15|P2,4,4,0,1,true,1,1,0,true
32,3,2,P14|P16,P20|P3,6,6,0,1,true,1,1,0,true
32,3,3,P12|P21,P6|P8,3,3,0,1,true,0,0,0,true
32,3,4,P17|P18,P1|P19,9,6,3,1,true,0,0,0,true
32,4,1,P12|P5,P14|P6,3,4,1,2,true,1,1,0,false
32,4,2,P11|P17,P15|P18,6,8,2,2,true,1,1,0,false
32,4,3,P2|P4,P13|P20,2,7,5,2,true,0,0,0,false
32,4,4,P10|P19,P21|P8,7,3,4,1,true,0,1,1,false
32,5,1,P10|P4,P14|P8,3,5,2,1,false,1,1,0,true
32,5,2,P11|P16,P2|P7,5,3,2,2,false,0,0,0,false
32,5,3,P1|P18,P3|P6,6,2,4,1,true,1,1,0,true
32,5,4,P17|P21,P15|P20,5,8,3,2,true,0,2,2,true
32,6,1,P17|P9,P2|P21,6,2,4,1,true,0,1,1,false
32,6,2,P11|P4,P10|P6,3,3,0,1,true,1,1,0,true
32,6,3,P12|P5,P14|P8,3,5,2,2,true,0,0,0,false
