batch,simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
1,228,3,4,P2|P5,P11|P14,P10|P8,true
1,228,4,5,P14|P9,P12|P7,P2|P6,true
1,230,3,4,P2|P8,P5|P6,P13|P7,true
1,230,5,6,P1|P7,P12|P14,P13|P14,true
1,231,2,3,P4|P6,P13|P14,P10|P9,true
1,231,7,8,P12|P2,P5|P6,P5|P8,true
1,231,8,9,P5|P8,P12|P2,P13|P9,true
1,232,1,2,P10|P5,P14|P6,P8|P9,true
1,232,1,2,P8|P9,P12|P13,P10|P5,true
1,233,7,8,P14|P4,P3|P9,P2|P9,true
1,233,9,10,P4|P9,P11|P3,P10|P13,true
1,234,6,7,P10|P13,P6|P8,P4|P8,true
1,235,1,2,P2|P4,P12|P3,P3|P6,true
1,235,7,8,P1|P14,P2|P3,P12|P5,true
1,236,7,8,P2|P8,P1|P11,P13|P5,true
1,237,3,4,P13|P5,P1|P6,P11|P12,true
1,238,6,7,P13|P7,P14|P5,P10|P3,true
1,240,9,10,P13|P5,P11|P9,P12|P6,true
1,241,2,3,P5|P7,P10|P12,P4|P8,true
1,242,5,6,P14|P9,P12|P8,P13|P6,true
1,242,5,6,P13|P6,P2|P4,P14|P9,true
1,246,2,3,P13|P14,P12|P6,P3|P8,true
1,246,2,3,P3|P8,P1|P4,P13|P14,true
1,246,5,6,P2|P5,P6|P8,P13|P14,true
1,246,6,7,P4|P6,P1|P12,P3|P8,true
1,246,9,10,P14|P2,P1|P11,P6|P9,true
1,247,1,2,P14|P4,P6|P9,P2|P7,true
1,247,7,8,P3|P8,P1|P9,P2|P5,true
1,247,8,9,P14|P6,P1|P7,P10|P5,true
1,249,6,7,P12|P7,P13|P2,P5|P6,true
1,250,5,6,P6|P7,P14|P3,P4|P5,true
1,250,6,7,P4|P5,P6|P7,P10|P13,true
1,251,4,5,P2|P7,P10|P4,P3|P6,true
1,251,9,10,P1|P7,P12|P13,P14|P9,true
1,252,4,5,P5|P6,P11|P9,P14|P2,true
1,252,9,10,P2|P6,P10|P12,P11|P3,true
1,254,2,3,P1|P4,P10|P5,P11|P9,true
1,255,1,2,P10|P8,P1|P14,P11|P6,true
1,256,5,6,P7|P8,P11|P4,P2|P9,true
1,256,7,8,P11|P4,P10|P2,P10|P14,true
1,260,5,6,P13|P9,P11|P14,P6|P8,true
1,261,3,4,P1|P7,P11|P9,P13|P4,true
1,261,4,5,P1|P7,P13|P4,P13|P9,true
1,261,5,6,P13|P9,P1|P7,P12|P5,true
1,262,3,4,P11|P4,P5|P7,P14|P7,true
1,265,5,6,P10|P5,P12|P13,P12|P7,true
1,265,5,6,P1|P4,P3|P9,P2|P8,true
1,266,3,4,P3|P4,P14|P9,P12|P5,true
1,267,7,8,P14|P6,P12|P3,P4|P8,true
1,268,5,6,P12|P14,P2|P5,P6|P9,true
1,268,5,6,P1|P4,P6|P8,P5|P8,true
1,268,9,10,P11|P12,P2|P3,P4|P9,true
1,269,1,2,P14|P5,P13|P9,P3|P7,true
1,269,7,8,P11|P7,P2|P6,P4|P6,true
1,270,2,3,P14|P3,P2|P6,P10|P4,true
1,270,6,7,P2|P3,P12|P8,P10|P12,true
1,271,5,6,P12|P5,P11|P2,P1|P4,true
1,271,5,6,P10|P7,P6|P8,P11|P3,true
1,273,7,8,P14|P5,P12|P7,P1|P11,true
1,273,9,10,P12|P3,P2|P4,P1|P10,true
1,275,2,3,P5|P7,P1|P8,P11|P12,true
1,275,4,5,P10|P2,P4|P6,P4|P7,true
1,278,3,4,P5|P9,P12|P7,P1|P11,true
1,278,3,4,P1|P11,P10|P4,P5|P9,true
1,281,1,2,P10|P3,P1|P6,P11|P8,true
1,281,1,2,P11|P8,P13|P7,P10|P3,true
1,281,3,4,P3|P4,P11|P12,P14|P8,true
1,281,5,6,P10|P4,P12|P7,P13|P5,true
1,284,3,4,P8|P9,P12|P3,P1|P6,true
1,286,3,4,P13|P6,P5|P8,P14|P4,true
1,286,3,4,P14|P4,P10|P11,P13|P6,true
1,286,5,6,P2|P3,P4|P5,P10|P8,true
1,289,6,7,P1|P12,P13|P14,P2|P6,true
1,290,3,4,P13|P4,P14|P9,P1|P8,true
1,291,3,4,P2|P8,P5|P6,P13|P14,true
1,293,2,3,P10|P3,P13|P4,P1|P9,true
1,293,7,8,P14|P9,P12|P4,P10|P2,true
1,293,9,10,P5|P7,P4|P6,P3|P9,true
1,294,4,5,P7|P8,P11|P3,P14|P3,true
1,294,4,5,P13|P6,P1|P10,P1|P4,true
1,296,6,7,P11|P9,P10|P14,P3|P8,true
1,296,6,7,P3|P8,P2|P4,P11|P9,true
1,296,9,10,P11|P6,P12|P5,P1|P8,true
1,296,9,10,P1|P8,P10|P13,P11|P6,true
1,299,6,7,P10|P4,P12|P6,P1|P14,true
1,300,4,5,P1|P7,P11|P5,P10|P14,true
1,301,3,4,P6|P7,P3|P8,P5|P9,true
1,301,3,4,P5|P9,P10|P12,P6|P7,true
1,301,7,8,P11|P5,P1|P2,P14|P7,true
1,301,7,8,P13|P8,P10|P12,P10|P6,true
1,301,8,9,P1|P4,P2|P3,P10|P8,true
1,303,4,5,P2|P3,P13|P8,P6|P9,true
1,305,8,9,P4|P9,P5|P7,P10|P11,true
1,306,6,7,P10|P9,P4|P7,P1|P5,true
1,307,8,9,P2|P3,P7|P8,P12|P6,true
1,308,3,4,P12|P6,P1|P2,P3|P9,true
1,309,6,7,P11|P14,P1|P2,P1|P3,true
