simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
274,5,6,P13|P2,P1|P4,P11|P5,true
274,8,9,P10|P6,P17|P5,P18|P20,true
275,7,8,P15|P7,P17|P18,P16|P6,true
279,8,9,P10|P8,P11|P9,P1|P2,true
279,8,9,P14|P7,P1|P13,P17|P20,true
280,9,10,P4|P8,P11|P17,P3|P6,true
284,7,8,P6|P8,P12|P9,P13|P5,true
287,8,9,P12|P19,P14|P9,P13|P17,true
288,5,6,P14|P2,P13|P5,P19|P3,true
288,9,10,P1|P2,P3|P6,P7|P8,true
289,6,7,P18|P19,P13|P6,P10|P11,true
294,7,8,P19|P20,P17|P9,P13|P18,true
297,5,6,P2|P4,P16|P5,P10|P19,true
297,5,6,P17|P8,P14|P19,P18|P6,true
297,6,7,P17|P8,P18|P6,P10|P9,true
298,5,6,P14|P9,P5|P8,P3|P7,true
301,4,5,P11|P6,P18|P4,P1|P9,true
301,6,7,P14|P20,P11|P5,P1|P17,true
301,9,10,P18|P9,P2|P7,P12|P8,true
303,6,7,P13|P17,P6|P7,P18|P2,true
303,9,10,P1|P4,P17|P19,P10|P16,true
303,9,10,P7|P8,P12|P14,P14|P6,true
304,4,5,P12|P3,P1|P19,P4|P6,true
305,7,8,P3|P5,P6|P7,P10|P2,true
307,6,7,P10|P19,P1|P6,P14|P4,true
308,8,9,P11|P9,P15|P8,P1|P5,true
309,3,4,P10|P20,P1|P18,P8|P9,true
309,6,7,P10|P6,P2|P20,P17|P18,true
310,9,10,P12|P19,P14|P20,P13|P9,true
311,9,10,P17|P5,P13|P6,P14|P2,true
312,6,7,P17|P20,P11|P5,P15|P9,true
313,8,9,P4|P7,P12|P9,P19|P5,true
314,4,5,P12|P2,P1|P10,P3|P4,true
314,4,5,P14|P8,P18|P20,P1|P9,true
314,9,10,P12|P16,P18|P19,P17|P3,true
316,8,9,P10|P16,P15|P17,P13|P14,true
316,8,9,P15|P17,P10|P16,P19|P6,true
318,4,5,P4|P5,P3|P8,P1|P10,true
318,6,7,P15|P16,P5|P6,P20|P3,true
318,8,9,P16|P9,P18|P4,P1|P12,true
320,6,7,P19|P5,P1|P20,P10|P16,true
322,5,6,P18|P8,P1|P15,P12|P6,true
325,4,5,P2|P4,P1|P10,P3|P6,true
327,6,7,P18|P20,P13|P2,P1|P16,true
328,6,7,P3|P6,P12|P7,P17|P20,true
330,2,3,P10|P12,P3|P8,P13|P15,true
330,4,5,P1|P16,P10|P18,P13|P2,true
332,5,6,P19|P6,P3|P7,P12|P18,true
333,5,6,P3|P7,P17|P9,P14|P19,true
334,5,6,P11|P2,P12|P15,P13|P6,true
334,5,6,P7|P8,P16|P18,P3|P5,true
334,6,7,P1|P10,P14|P18,P2|P8,true
336,5,6,P7|P9,P12|P19,P20|P6,true
337,9,10,P18|P4,P11|P6,P10|P3,true
338,6,7,P12|P15,P10|P16,P14|P9,true
339,8,9,P17|P6,P19|P9,P10|P8,true
340,6,7,P12|P3,P14|P20,P11|P9,true
341,3,4,P5|P6,P14|P8,P18|P9,true
341,7,8,P10|P11,P15|P17,P2|P7,true
341,7,8,P12|P19,P6|P9,P3|P8,true
342,8,9,P15|P5,P16|P18,P1|P4,true
343,3,4,P1|P4,P14|P18,P11|P6,true
345,6,7,P11|P9,P18|P5,P3|P6,true
345,9,10,P13|P6,P1|P11,P3|P4,true
347,8,9,P5|P9,P12|P13,P2|P20,true
348,8,9,P19|P6,P3|P7,P20|P3,true
350,6,7,P10|P5,P13|P2,P6|P9,true
352,6,7,P14|P5,P17|P2,P11|P6,true
353,3,4,P19|P20,P15|P9,P10|P16,true
354,4,5,P1|P3,P16|P6,P15|P9,true
356,9,10,P1|P18,P11|P8,P13|P5,true
356,9,10,P3|P7,P16|P2,P19|P20,true
358,9,10,P11|P2,P10|P20,P16|P6,true
360,6,7,P13|P7,P15|P9,P1|P6,true
360,9,10,P20|P7,P10|P9,P11|P14,true
363,5,6,P1|P2,P4|P9,P10|P20,true
365,3,4,P18|P9,P15|P3,P1|P5,true
365,9,10,P19|P5,P20|P7,P10|P13,true
366,9,10,P10|P15,P1|P11,P20|P6,true
368,7,8,P12|P7,P13|P3,P16|P20,true
370,4,5,P14|P16,P13|P4,P12|P6,true
371,5,6,P11|P19,P14|P8,P15|P7,true
371,5,6,P12|P4,P5|P6,P13|P20,true
372,6,7,P16|P5,P18|P19,P17|P8,true
372,6,7,P15|P3,P12|P6,P11|P13,true
373,2,3,P2|P7,P1|P9,P15|P5,true
376,9,10,P11|P20,P1|P7,P18|P8,true
377,3,4,P10|P18,P11|P19,P12|P15,true
378,8,9,P17|P18,P10|P12,P5|P6,true
379,5,6,P7|P9,P19|P20,P11|P12,true
383,4,5,P1|P16,P13|P4,P19|P2,true
383,7,8,P10|P7,P19|P4,P5|P6,true
384,2,3,P15|P9,P12|P16,P2|P20,true
385,5,6,P2|P7,P13|P5,P16|P19,true
385,5,6,P14|P6,P16|P18,P12|P5,true
385,9,10,P2|P4,P1|P11,P17|P6,true
386,3,4,P19|P6,P12|P20,P11|P3,true
386,8,9,P4|P7,P18|P8,P16|P20,true
386,9,10,P18|P5,P17|P8,P12|P7,true
387,5,6,P16|P5,P10|P9,P14|P17,true
387,9,10,P5|P8,P10|P15,P6|P9,true
388,3,4,P13|P19,P2|P6,P1|P5,true
388,5,6,P18|P2,P20|P6,P12|P3,true
391,3,4,P10|P9,P11|P16,P12|P13,true
391,3,4,P12|P13,P1|P6,P10|P9,true
392,6,7,P11|P19,P16|P9,P4|P6,true
394,4,5,P12|P6,P11|P5,P19|P2,true
394,8,9,P18|P5,P16|P17,P15|P20,true
395,3,4,P11|P19,P18|P2,P1|P5,true
395,6,7,P20|P5,P13|P6,P15|P4,true
396,8,9,P11|P18,P1|P14,P2|P7,true
397,7,8,P16|P8,P17|P2,P10|P7,true
398,6,7,P19|P5,P14|P6,P1|P12,true
400,8,9,P11|P18,P1|P15,P10|P12,true
400,8,9,P19|P4,P10|P14,P8|P9,true
403,9,10,P15|P8,P3|P6,P10|P2,true
405,4,5,P16|P9,P17|P7,P10|P8,true
406,9,10,P1|P14,P4|P7,P16|P3,true
407,3,4,P15|P5,P19|P6,P11|P8,true
407,7,8,P2|P6,P1|P15,P12|P3,true
