simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged,batch
336,6,7,P15|P7,P16|P19,P13|P3,true,1
336,7,8,P10|P5,P1|P2,P16|P17,true,1
339,5,6,P10|P19,P17|P9,P5|P9,true,1
343,7,8,P13|P15,P1|P17,P14|P20,true,1
344,8,9,P12|P9,P17|P8,P6|P7,true,1
348,8,9,P4|P7,P11|P17,P11|P17,false,1
348,8,9,P11|P17,P4|P7,P4|P7,false,1
351,2,3,P13|P18,P15|P5,P7|P8,true,1
351,4,5,P1|P12,P2|P4,P17|P4,true,1
356,4,5,P4|P9,P14|P3,P12|P15,true,1
356,8,9,P11|P12,P19|P5,P10|P17,true,1
357,7,8,P12|P9,P14|P16,P10|P8,true,1
360,7,8,P13|P19,P10|P9,P1|P7,true,1
365,9,10,P12|P9,P15|P5,P1|P19,true,1
366,3,4,P5|P9,P14|P4,P11|P15,true,1
368,2,3,P15|P8,P16|P19,P17|P20,true,1
372,2,3,P1|P5,P18|P8,P14|P9,true,1
373,8,9,P6|P9,P15|P19,P17|P5,true,1
375,3,4,P15|P4,P6|P8,P14|P9,true,1
378,3,4,P3|P8,P1|P2,P20|P9,true,1
379,3,4,P14|P3,P17|P9,P10|P13,true,1
380,6,7,P2|P20,P16|P18,P1|P12,true,1
381,1,2,P20|P6,P11|P15,P4|P5,true,1
382,2,3,P19|P7,P3|P4,P18|P2,true,1
383,1,2,P6|P8,P17|P7,P10|P12,true,1
383,9,10,P19|P8,P4|P9,P16|P20,true,1
388,2,3,P2|P6,P14|P8,P18|P8,true,1
389,3,4,P12|P5,P10|P4,P16|P8,true,1
389,3,4,P16|P8,P14|P18,P12|P5,true,1
390,9,10,P11|P3,P17|P6,P10|P4,true,1
392,7,8,P15|P17,P13|P2,P11|P18,true,1
394,5,6,P4|P8,P19|P7,P14|P18,true,1
394,9,10,P14|P16,P19|P3,P17|P5,true,1
395,7,8,P19|P3,P18|P4,P6|P9,true,1
401,1,2,P5|P8,P1|P3,P13|P9,true,1
402,4,5,P10|P7,P3|P9,P5|P6,true,1
404,3,4,P1|P16,P11|P2,P3|P5,true,1
405,5,6,P18|P3,P14|P7,P13|P5,true,1
410,8,9,P15|P20,P4|P6,P1|P16,true,1
413,2,3,P18|P2,P12|P7,P13|P19,true,1
413,6,7,P15|P17,P4|P5,P10|P8,true,1
413,9,10,P12|P6,P13|P14,P18|P9,true,1
414,4,5,P14|P6,P18|P4,P16|P7,true,1
416,6,7,P3|P6,P12|P20,P10|P11,true,1
417,2,3,P6|P7,P12|P20,P3|P5,true,1
419,7,8,P12|P18,P16|P4,P2|P20,true,1
426,5,6,P10|P15,P19|P20,P2|P6,true,1
427,3,4,P10|P3,P17|P19,P11|P20,true,1
427,7,8,P11|P4,P13|P5,P12|P14,true,1
428,7,8,P1|P17,P12|P6,P16|P7,true,1
429,1,2,P14|P9,P10|P11,P17|P20,true,1
430,1,2,P6|P7,P5|P8,P10|P18,true,1
431,6,7,P13|P2,P17|P4,P1|P16,true,1
432,6,7,P1|P20,P17|P19,P12|P7,true,1
436,5,6,P11|P20,P5|P6,P13|P17,true,1
437,2,3,P14|P6,P1|P9,P10|P3,true,1
437,6,7,P19|P7,P3|P8,P4|P6,true,1
438,3,4,P12|P7,P1|P13,P18|P20,true,1
438,9,10,P14|P20,P6|P9,P5|P6,true,1
439,4,5,P11|P8,P1|P17,P1|P5,true,1
439,6,7,P11|P2,P4|P6,P7|P9,true,1
440,3,4,P19|P3,P1|P18,P12|P8,true,1
440,6,7,P2|P4,P12|P5,P10|P14,true,1
441,3,4,P13|P18,P12|P6,P15|P9,true,1
443,4,5,P1|P18,P10|P13,P14|P20,true,1
443,6,7,P14|P2,P12|P15,P16|P18,true,1
445,4,5,P10|P14,P18|P5,P15|P20,true,1
